2025-06-27 10:03:56.314 | SUCCESS  | adapters.download_file:download_index:36 - Download succesful from https://www.ema.europa.eu/en/documents/report/medicines-output-medicines-report_en.xlsx
2025-06-27 10:15:44.880 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Truxima. Retrying...(3/5)
2025-06-27 10:15:48.269 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Efficib. Retrying...(5/5)
2025-06-27 10:15:50.150 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xolair. Retrying...(3/5)
2025-06-27 10:15:53.518 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sixmo. Retrying...(3/5)
2025-06-27 10:15:53.924 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Truxima. Retrying...(4/5)
2025-06-27 10:15:56.654 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Xolair
2025-06-27 10:15:56.655 | INFO     | adapters.download_file:download_pdf:92 - Downloading 156/1477 : Cubicin
2025-06-27 10:15:56.712 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cubicin. Retrying...(1/5)
2025-06-27 10:15:57.279 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Efficib
2025-06-27 10:15:57.298 | INFO     | adapters.download_file:download_pdf:137 - Efficib recorded in failed_urls_authorised.csv
2025-06-27 10:15:57.299 | INFO     | adapters.download_file:download_pdf:92 - Downloading 157/1477 : Lacosamide-accord
2025-06-27 10:15:57.340 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lacosamide-accord. Retrying...(1/5)
2025-06-27 10:15:57.544 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Temozolomide-accord
2025-06-27 10:15:57.570 | INFO     | adapters.download_file:download_pdf:137 - Temozolomide-accord recorded in failed_urls_authorised.csv
2025-06-27 10:15:57.570 | INFO     | adapters.download_file:download_pdf:92 - Downloading 158/1477 : Pemetrexed-medac
2025-06-27 10:15:57.571 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sixmo. Retrying...(4/5)
2025-06-27 10:15:57.609 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pemetrexed-medac. Retrying...(1/5)
2025-06-27 10:15:58.649 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pemetrexed-medac. Retrying...(2/5)
2025-06-27 10:16:01.969 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Truxima. Retrying...(5/5)
2025-06-27 10:16:05.700 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pemetrexed-medac. Retrying...(3/5)
2025-06-27 10:16:06.994 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Cubicin
2025-06-27 10:16:06.995 | INFO     | adapters.download_file:download_pdf:92 - Downloading 159/1477 : Enhertu
2025-06-27 10:16:07.087 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Enhertu
2025-06-27 10:16:07.088 | INFO     | adapters.download_file:download_pdf:92 - Downloading 160/1477 : Emgality
2025-06-27 10:16:07.125 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Emgality. Retrying...(1/5)
2025-06-27 10:16:08.744 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pemetrexed-medac. Retrying...(4/5)
2025-06-27 10:16:10.392 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lacosamide-accord. Retrying...(2/5)
2025-06-27 10:16:10.613 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sixmo. Retrying...(5/5)
2025-06-27 10:16:11.799 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pemetrexed-medac. Retrying...(5/5)
2025-06-27 10:16:13.431 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lacosamide-accord. Retrying...(3/5)
2025-06-27 10:16:14.165 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Emgality. Retrying...(2/5)
2025-06-27 10:16:16.985 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Truxima
2025-06-27 10:16:17.007 | INFO     | adapters.download_file:download_pdf:137 - Truxima recorded in failed_urls_authorised.csv
2025-06-27 10:16:17.007 | INFO     | adapters.download_file:download_pdf:92 - Downloading 161/1477 : Ocrevus
2025-06-27 10:16:17.048 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ocrevus. Retrying...(1/5)
2025-06-27 10:16:18.810 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Pemetrexed-medac
2025-06-27 10:16:18.824 | INFO     | adapters.download_file:download_pdf:137 - Pemetrexed-medac recorded in failed_urls_authorised.csv
2025-06-27 10:16:18.824 | INFO     | adapters.download_file:download_pdf:92 - Downloading 162/1477 : Adtralza
2025-06-27 10:16:18.866 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Adtralza. Retrying...(1/5)
2025-06-27 10:16:19.629 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Sixmo
2025-06-27 10:16:19.647 | INFO     | adapters.download_file:download_pdf:137 - Sixmo recorded in failed_urls_authorised.csv
2025-06-27 10:16:19.647 | INFO     | adapters.download_file:download_pdf:92 - Downloading 163/1477 : Ibuprofen-genorph
2025-06-27 10:16:19.691 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ibuprofen-genorph. Retrying...(1/5)
2025-06-27 10:16:23.312 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Ocrevus
2025-06-27 10:16:23.313 | INFO     | adapters.download_file:download_pdf:92 - Downloading 164/1477 : Lyfnua
2025-06-27 10:16:23.354 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lyfnua. Retrying...(1/5)
2025-06-27 10:16:24.921 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Adtralza. Retrying...(2/5)
2025-06-27 10:16:27.214 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Emgality. Retrying...(3/5)
2025-06-27 10:16:27.477 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lacosamide-accord. Retrying...(4/5)
2025-06-27 10:16:27.731 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ibuprofen-genorph. Retrying...(2/5)
2025-06-27 10:16:32.263 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Emgality. Retrying...(4/5)
2025-06-27 10:16:36.404 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lyfnua. Retrying...(2/5)
2025-06-27 10:16:36.751 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Lacosamide-accord
2025-06-27 10:16:36.752 | INFO     | adapters.download_file:download_pdf:92 - Downloading 165/1477 : Privigen
2025-06-27 10:16:36.824 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Privigen
2025-06-27 10:16:36.825 | INFO     | adapters.download_file:download_pdf:92 - Downloading 166/1477 : Xenpozyme
2025-06-27 10:16:36.877 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xenpozyme. Retrying...(1/5)
2025-06-27 10:16:37.783 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ibuprofen-genorph. Retrying...(3/5)
2025-06-27 10:16:38.165 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Adtralza
2025-06-27 10:16:38.165 | INFO     | adapters.download_file:download_pdf:92 - Downloading 167/1477 : Galafold
2025-06-27 10:16:38.265 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Galafold
2025-06-27 10:16:38.266 | INFO     | adapters.download_file:download_pdf:92 - Downloading 168/1477 : Icandra
2025-06-27 10:16:38.302 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Icandra. Retrying...(1/5)
2025-06-27 10:16:38.445 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lyfnua. Retrying...(3/5)
2025-06-27 10:16:40.354 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Icandra. Retrying...(2/5)
2025-06-27 10:16:41.398 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Icandra. Retrying...(3/5)
2025-06-27 10:16:44.508 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Lyfnua. Retrying...(4/5)
2025-06-27 10:16:45.318 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Emgality. Retrying...(5/5)
2025-06-27 10:16:45.916 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xenpozyme. Retrying...(2/5)
2025-06-27 10:16:51.454 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Icandra. Retrying...(4/5)
2025-06-27 10:16:51.819 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Lyfnua
2025-06-27 10:16:51.820 | INFO     | adapters.download_file:download_pdf:92 - Downloading 169/1477 : Eucreas
2025-06-27 10:16:51.929 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Eucreas
2025-06-27 10:16:51.930 | INFO     | adapters.download_file:download_pdf:92 - Downloading 170/1477 : Paxlovid
2025-06-27 10:16:51.997 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Paxlovid
2025-06-27 10:16:51.997 | INFO     | adapters.download_file:download_pdf:92 - Downloading 171/1477 : Zomarist
2025-06-27 10:16:52.040 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Zomarist. Retrying...(1/5)
2025-06-27 10:16:52.494 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Icandra. Retrying...(5/5)
2025-06-27 10:16:52.836 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ibuprofen-genorph. Retrying...(4/5)
2025-06-27 10:16:56.328 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Emgality
2025-06-27 10:16:56.343 | INFO     | adapters.download_file:download_pdf:137 - Emgality recorded in failed_urls_authorised.csv
2025-06-27 10:16:56.344 | INFO     | adapters.download_file:download_pdf:92 - Downloading 172/1477 : Prevymis
2025-06-27 10:16:56.382 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Prevymis. Retrying...(1/5)
2025-06-27 10:16:56.986 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xenpozyme. Retrying...(3/5)
2025-06-27 10:16:58.425 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Prevymis. Retrying...(2/5)
2025-06-27 10:16:58.880 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ibuprofen-genorph. Retrying...(5/5)
2025-06-27 10:17:00.495 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Icandra
2025-06-27 10:17:00.509 | INFO     | adapters.download_file:download_pdf:137 - Icandra recorded in failed_urls_authorised.csv
2025-06-27 10:17:00.509 | INFO     | adapters.download_file:download_pdf:92 - Downloading 173/1477 : Ovaleap
2025-06-27 10:17:00.673 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Ovaleap
2025-06-27 10:17:00.673 | INFO     | adapters.download_file:download_pdf:92 - Downloading 174/1477 : Sorafenib-accord
2025-06-27 10:17:00.709 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sorafenib-accord. Retrying...(1/5)
2025-06-27 10:17:01.180 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Zomarist
2025-06-27 10:17:01.181 | INFO     | adapters.download_file:download_pdf:92 - Downloading 175/1477 : Hyqvia
2025-06-27 10:17:01.219 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hyqvia. Retrying...(1/5)
2025-06-27 10:17:02.052 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xenpozyme. Retrying...(4/5)
2025-06-27 10:17:08.776 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Prevymis
2025-06-27 10:17:08.776 | INFO     | adapters.download_file:download_pdf:92 - Downloading 176/1477 : Inflectra
2025-06-27 10:17:08.819 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Inflectra. Retrying...(1/5)
2025-06-27 10:17:08.895 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Ibuprofen-genorph
2025-06-27 10:17:08.918 | INFO     | adapters.download_file:download_pdf:137 - Ibuprofen-genorph recorded in failed_urls_authorised.csv
2025-06-27 10:17:08.919 | INFO     | adapters.download_file:download_pdf:92 - Downloading 177/1477 : Ixchiq
2025-06-27 10:17:08.957 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ixchiq. Retrying...(1/5)
2025-06-27 10:17:09.770 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sorafenib-accord. Retrying...(2/5)
2025-06-27 10:17:10.101 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xenpozyme. Retrying...(5/5)
2025-06-27 10:17:10.864 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Inflectra. Retrying...(2/5)
2025-06-27 10:17:14.273 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hyqvia. Retrying...(2/5)
2025-06-27 10:17:17.104 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Xenpozyme
2025-06-27 10:17:17.123 | INFO     | adapters.download_file:download_pdf:137 - Xenpozyme recorded in failed_urls_authorised.csv
2025-06-27 10:17:17.123 | INFO     | adapters.download_file:download_pdf:92 - Downloading 178/1477 : Calquence
2025-06-27 10:17:17.240 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Calquence
2025-06-27 10:17:17.241 | INFO     | adapters.download_file:download_pdf:92 - Downloading 179/1477 : Voxzogo
2025-06-27 10:17:17.281 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Voxzogo. Retrying...(1/5)
2025-06-27 10:17:19.936 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Inflectra. Retrying...(3/5)
2025-06-27 10:17:22.084 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Ixchiq
2025-06-27 10:17:22.085 | INFO     | adapters.download_file:download_pdf:92 - Downloading 180/1477 : Eksunbi
2025-06-27 10:17:22.420 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Eksunbi
2025-06-27 10:17:22.421 | INFO     | adapters.download_file:download_pdf:92 - Downloading 181/1477 : Otulfi
2025-06-27 10:17:22.460 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Otulfi. Retrying...(1/5)
2025-06-27 10:17:24.824 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Sorafenib-accord. Retrying...(3/5)
2025-06-27 10:17:25.327 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hyqvia. Retrying...(3/5)
2025-06-27 10:17:27.332 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Voxzogo. Retrying...(2/5)
2025-06-27 10:17:28.362 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hyqvia. Retrying...(4/5)
2025-06-27 10:17:28.383 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Voxzogo. Retrying...(3/5)
2025-06-27 10:17:30.406 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hyqvia. Retrying...(5/5)
2025-06-27 10:17:32.409 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Hyqvia
2025-06-27 10:17:32.428 | INFO     | adapters.download_file:download_pdf:137 - Hyqvia recorded in failed_urls_authorised.csv
2025-06-27 10:17:32.429 | INFO     | adapters.download_file:download_pdf:92 - Downloading 182/1477 : Pylclari
2025-06-27 10:17:32.472 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Pylclari. Retrying...(1/5)
